cell_id,gene,count,sample_id,cluster
CELL_0270,GENE_0191,3,S03,Cluster_3
CELL_0270,GENE_0073,13,S03,Cluster_3
CELL_0270,GENE_0274,2,S03,Cluster_3
CELL_0270,GENE_0410,1,S03,Cluster_3
CELL_0270,GENE_0236,10,S03,Cluster_3
CELL_0270,GENE_0439,7,S03,Cluster_3
CELL_0270,GENE_0110,2,S03,Cluster_3
CELL_0270,GENE_0446,1,S03,Cluster_3
CELL_0270,GENE_0261,7,S03,Cluster_3
CELL_0270,GENE_0251,17,S03,Cluster_3
CELL_0270,GENE_0380,6,S03,Cluster_3
CELL_0270,GENE_0211,4,S03,Cluster_3
CELL_0270,GENE_0008,7,S03,Cluster_3
CELL_0270,GENE_0150,42,S03,Cluster_3
CELL_0270,GENE_0387,2,S03,Cluster_3
CELL_0270,GENE_0352,5,S03,Cluster_3
CELL_0270,GENE_0342,2,S03,Cluster_3
CELL_0270,GENE_0029,9,S03,Cluster_3
CELL_0270,GENE_0391,2,S03,Cluster_3
CELL_0270,GENE_0361,40,S03,Cluster_3
CELL_0270,GENE_0020,10,S03,Cluster_3
CELL_0270,GENE_0140,23,S03,Cluster_3
CELL_0270,GENE_0210,5,S03,Cluster_3
CELL_0270,GENE_0421,1,S03,Cluster_3
CELL_0270,GENE_0373,15,S03,Cluster_3
CELL_0270,GENE_0379,11,S03,Cluster_3
CELL_0270,GENE_0101,12,S03,Cluster_3
CELL_0270,GENE_0221,2,S03,Cluster_3
CELL_0270,GENE_0075,19,S03,Cluster_3
CELL_0271,GENE_0170,16,S21,Cluster_6
CELL_0271,GENE_0323,10,S21,Cluster_6
CELL_0271,GENE_0212,12,S21,Cluster_6
CELL_0271,GENE_0292,2,S21,Cluster_6
CELL_0271,GENE_0202,19,S21,Cluster_6
CELL_0271,GENE_0241,5,S21,Cluster_6
CELL_0271,GENE_0211,7,S21,Cluster_6
CELL_0271,GENE_0117,2,S21,Cluster_6
CELL_0271,GENE_0414,26,S21,Cluster_6
CELL_0271,GENE_0083,2,S21,Cluster_6
CELL_0271,GENE_0454,11,S21,Cluster_6
CELL_0271,GENE_0090,8,S21,Cluster_6
CELL_0271,GENE_0134,3,S21,Cluster_6
CELL_0271,GENE_0227,6,S21,Cluster_6
CELL_0271,GENE_0305,31,S21,Cluster_6
CELL_0271,GENE_0216,2,S21,Cluster_6
CELL_0271,GENE_0435,8,S21,Cluster_6
CELL_0271,GENE_0255,39,S21,Cluster_6
CELL_0271,GENE_0140,5,S21,Cluster_6
CELL_0271,GENE_0088,3,S21,Cluster_6
CELL_0271,GENE_0051,9,S21,Cluster_6
CELL_0271,GENE_0029,4,S21,Cluster_6
CELL_0271,GENE_0145,6,S21,Cluster_6
CELL_0271,GENE_0275,14,S21,Cluster_6
CELL_0271,GENE_0428,4,S21,Cluster_6
CELL_0271,GENE_0491,7,S21,Cluster_6
CELL_0271,GENE_0172,24,S21,Cluster_6
CELL_0271,GENE_0139,13,S21,Cluster_6
CELL_0271,GENE_0004,28,S21,Cluster_6
CELL_0271,GENE_0042,15,S21,Cluster_6
CELL_0271,GENE_0354,28,S21,Cluster_6
CELL_0271,GENE_0116,8,S21,Cluster_6
CELL_0271,GENE_0075,9,S21,Cluster_6
CELL_0271,GENE_0452,10,S21,Cluster_6
CELL_0271,GENE_0408,4,S21,Cluster_6
CELL_0271,GENE_0146,15,S21,Cluster_6
CELL_0272,GENE_0011,4,S18,Cluster_3
CELL_0272,GENE_0329,4,S18,Cluster_3
CELL_0272,GENE_0421,5,S18,Cluster_3
CELL_0272,GENE_0407,28,S18,Cluster_3
CELL_0272,GENE_0389,2,S18,Cluster_3
CELL_0272,GENE_0280,13,S18,Cluster_3
CELL_0272,GENE_0097,4,S18,Cluster_3
CELL_0272,GENE_0175,3,S18,Cluster_3
CELL_0272,GENE_0214,8,S18,Cluster_3
CELL_0272,GENE_0013,13,S18,Cluster_3
CELL_0272,GENE_0457,3,S18,Cluster_3
CELL_0272,GENE_0148,12,S18,Cluster_3
CELL_0272,GENE_0231,4,S18,Cluster_3
CELL_0272,GENE_0259,3,S18,Cluster_3
CELL_0272,GENE_0029,10,S18,Cluster_3
CELL_0272,GENE_0454,10,S18,Cluster_3
CELL_0272,GENE_0134,11,S18,Cluster_3
CELL_0272,GENE_0448,3,S18,Cluster_3
CELL_0272,GENE_0020,4,S18,Cluster_3
CELL_0272,GENE_0428,12,S18,Cluster_3
CELL_0272,GENE_0110,28,S18,Cluster_3
CELL_0272,GENE_0221,6,S18,Cluster_3
CELL_0272,GENE_0145,7,S18,Cluster_3
CELL_0272,GENE_0005,5,S18,Cluster_3
CELL_0272,GENE_0117,7,S18,Cluster_3
CELL_0272,GENE_0086,12,S18,Cluster_3
CELL_0272,GENE_0079,4,S18,Cluster_3
CELL_0272,GENE_0250,29,S18,Cluster_3
CELL_0272,GENE_0435,1,S18,Cluster_3
CELL_0272,GENE_0172,1,S18,Cluster_3
CELL_0272,GENE_0487,6,S18,Cluster_3
CELL_0272,GENE_0000,3,S18,Cluster_3
CELL_0272,GENE_0044,6,S18,Cluster_3
CELL_0272,GENE_0212,3,S18,Cluster_3
CELL_0272,GENE_0354,7,S18,Cluster_3
CELL_0272,GENE_0088,9,S18,Cluster_3
CELL_0272,GENE_0342,22,S18,Cluster_3
CELL_0272,GENE_0408,6,S18,Cluster_3
CELL_0273,GENE_0378,15,S21,Cluster_6
CELL_0273,GENE_0160,2,S21,Cluster_6
CELL_0273,GENE_0457,1,S21,Cluster_6
CELL_0273,GENE_0276,5,S21,Cluster_6
CELL_0273,GENE_0257,4,S21,Cluster_6
CELL_0273,GENE_0194,4,S21,Cluster_6
CELL_0273,GENE_0020,12,S21,Cluster_6
CELL_0273,GENE_0008,12,S21,Cluster_6
CELL_0273,GENE_0041,3,S21,Cluster_6
CELL_0273,GENE_0475,4,S21,Cluster_6
CELL_0273,GENE_0161,26,S21,Cluster_6
CELL_0273,GENE_0255,9,S21,Cluster_6
CELL_0273,GENE_0359,11,S21,Cluster_6
CELL_0273,GENE_0090,7,S21,Cluster_6
CELL_0273,GENE_0086,4,S21,Cluster_6
CELL_0273,GENE_0414,3,S21,Cluster_6
CELL_0273,GENE_0293,4,S21,Cluster_6
CELL_0273,GENE_0286,12,S21,Cluster_6
CELL_0273,GENE_0302,11,S21,Cluster_6
CELL_0273,GENE_0322,13,S21,Cluster_6
CELL_0273,GENE_0470,6,S21,Cluster_6
CELL_0273,GENE_0139,11,S21,Cluster_6
CELL_0273,GENE_0162,12,S21,Cluster_6
CELL_0273,GENE_0489,4,S21,Cluster_6
CELL_0273,GENE_0393,3,S21,Cluster_6
CELL_0273,GENE_0112,6,S21,Cluster_6
CELL_0273,GENE_0444,32,S21,Cluster_6
CELL_0273,GENE_0211,11,S21,Cluster_6
CELL_0273,GENE_0492,13,S21,Cluster_6
CELL_0273,GENE_0101,23,S21,Cluster_6
CELL_0273,GENE_0219,4,S21,Cluster_6
CELL_0273,GENE_0006,6,S21,Cluster_6
CELL_0273,GENE_0193,3,S21,Cluster_6
CELL_0273,GENE_0318,14,S21,Cluster_6
CELL_0273,GENE_0485,6,S21,Cluster_6
CELL_0273,GENE_0278,27,S21,Cluster_6
CELL_0273,GENE_0256,5,S21,Cluster_6
CELL_0273,GENE_0134,19,S21,Cluster_6
CELL_0273,GENE_0433,14,S21,Cluster_6
CELL_0273,GENE_0451,6,S21,Cluster_6
CELL_0274,GENE_0375,1,S18,Cluster_2
CELL_0274,GENE_0092,4,S18,Cluster_2
CELL_0274,GENE_0164,18,S18,Cluster_2
CELL_0274,GENE_0064,4,S18,Cluster_2
CELL_0274,GENE_0318,9,S18,Cluster_2
CELL_0274,GENE_0059,31,S18,Cluster_2
CELL_0274,GENE_0138,58,S18,Cluster_2
CELL_0274,GENE_0005,2,S18,Cluster_2
CELL_0274,GENE_0426,1,S18,Cluster_2
CELL_0274,GENE_0221,2,S18,Cluster_2
CELL_0274,GENE_0492,19,S18,Cluster_2
CELL_0274,GENE_0045,15,S18,Cluster_2
CELL_0274,GENE_0256,8,S18,Cluster_2
CELL_0274,GENE_0298,4,S18,Cluster_2
CELL_0274,GENE_0034,3,S18,Cluster_2
CELL_0274,GENE_0422,33,S18,Cluster_2
CELL_0274,GENE_0433,9,S18,Cluster_2
CELL_0274,GENE_0393,21,S18,Cluster_2
CELL_0274,GENE_0160,3,S18,Cluster_2
CELL_0274,GENE_0087,9,S18,Cluster_2
CELL_0274,GENE_0275,2,S18,Cluster_2
CELL_0274,GENE_0032,4,S18,Cluster_2
CELL_0274,GENE_0073,3,S18,Cluster_2
CELL_0274,GENE_0145,1,S18,Cluster_2
CELL_0274,GENE_0124,11,S18,Cluster_2
CELL_0274,GENE_0153,44,S18,Cluster_2
CELL_0274,GENE_0119,1,S18,Cluster_2
CELL_0274,GENE_0135,5,S18,Cluster_2
CELL_0274,GENE_0214,8,S18,Cluster_2
CELL_0274,GENE_0146,5,S18,Cluster_2
CELL_0274,GENE_0485,4,S18,Cluster_2
CELL_0274,GENE_0454,6,S18,Cluster_2
CELL_0274,GENE_0155,14,S18,Cluster_2
CELL_0274,GENE_0204,10,S18,Cluster_2
CELL_0274,GENE_0009,1,S18,Cluster_2
CELL_0274,GENE_0250,4,S18,Cluster_2
CELL_0274,GENE_0410,10,S18,Cluster_2
CELL_0274,GENE_0414,9,S18,Cluster_2
CELL_0274,GENE_0276,13,S18,Cluster_2
CELL_0274,GENE_0086,5,S18,Cluster_2
CELL_0275,GENE_0458,31,S24,Cluster_1
CELL_0275,GENE_0329,81,S24,Cluster_1
CELL_0275,GENE_0348,12,S24,Cluster_1
CELL_0275,GENE_0022,5,S24,Cluster_1
CELL_0275,GENE_0005,9,S24,Cluster_1
CELL_0275,GENE_0259,1,S24,Cluster_1
CELL_0275,GENE_0110,4,S24,Cluster_1
CELL_0275,GENE_0112,1,S24,Cluster_1
CELL_0275,GENE_0428,14,S24,Cluster_1
CELL_0275,GENE_0170,8,S24,Cluster_1
CELL_0275,GENE_0034,1,S24,Cluster_1
CELL_0275,GENE_0017,1,S24,Cluster_1
CELL_0275,GENE_0237,8,S24,Cluster_1
CELL_0275,GENE_0080,4,S24,Cluster_1
CELL_0275,GENE_0006,5,S24,Cluster_1
CELL_0275,GENE_0002,6,S24,Cluster_1
CELL_0275,GENE_0096,10,S24,Cluster_1
CELL_0275,GENE_0408,2,S24,Cluster_1
CELL_0275,GENE_0092,4,S24,Cluster_1
CELL_0275,GENE_0111,7,S24,Cluster_1
CELL_0275,GENE_0494,8,S24,Cluster_1
CELL_0275,GENE_0059,13,S24,Cluster_1
CELL_0275,GENE_0256,3,S24,Cluster_1
CELL_0275,GENE_0375,20,S24,Cluster_1
CELL_0275,GENE_0406,2,S24,Cluster_1
CELL_0275,GENE_0274,4,S24,Cluster_1
CELL_0275,GENE_0359,4,S24,Cluster_1
CELL_0275,GENE_0051,2,S24,Cluster_1
CELL_0275,GENE_0269,7,S24,Cluster_1
CELL_0275,GENE_0491,5,S24,Cluster_1
CELL_0275,GENE_0191,5,S24,Cluster_1
CELL_0275,GENE_0251,1,S24,Cluster_1
CELL_0275,GENE_0035,4,S24,Cluster_1
CELL_0275,GENE_0041,2,S24,Cluster_1
CELL_0275,GENE_0376,6,S24,Cluster_1
CELL_0275,GENE_0188,4,S24,Cluster_1
CELL_0275,GENE_0043,3,S24,Cluster_1
CELL_0276,GENE_0379,11,S21,Cluster_1
CELL_0276,GENE_0290,8,S21,Cluster_1
CELL_0276,GENE_0376,10,S21,Cluster_1
CELL_0276,GENE_0283,11,S21,Cluster_1
CELL_0276,GENE_0227,2,S21,Cluster_1
CELL_0276,GENE_0221,13,S21,Cluster_1
CELL_0276,GENE_0146,8,S21,Cluster_1
CELL_0276,GENE_0374,2,S21,Cluster_1
CELL_0276,GENE_0083,18,S21,Cluster_1
CELL_0276,GENE_0257,61,S21,Cluster_1
CELL_0276,GENE_0487,15,S21,Cluster_1
CELL_0276,GENE_0009,1,S21,Cluster_1
CELL_0276,GENE_0322,7,S21,Cluster_1
CELL_0276,GENE_0096,1,S21,Cluster_1
CELL_0276,GENE_0176,18,S21,Cluster_1
CELL_0276,GENE_0375,29,S21,Cluster_1
CELL_0276,GENE_0087,1,S21,Cluster_1
CELL_0276,GENE_0034,2,S21,Cluster_1
CELL_0276,GENE_0216,2,S21,Cluster_1
CELL_0276,GENE_0042,5,S21,Cluster_1
CELL_0276,GENE_0155,5,S21,Cluster_1
CELL_0276,GENE_0097,3,S21,Cluster_1
CELL_0276,GENE_0302,2,S21,Cluster_1
CELL_0276,GENE_0150,7,S21,Cluster_1
CELL_0276,GENE_0022,14,S21,Cluster_1
CELL_0276,GENE_0061,10,S21,Cluster_1
CELL_0276,GENE_0391,2,S21,Cluster_1
CELL_0276,GENE_0410,5,S21,Cluster_1
CELL_0276,GENE_0354,4,S21,Cluster_1
CELL_0276,GENE_0092,7,S21,Cluster_1
CELL_0276,GENE_0451,2,S21,Cluster_1
CELL_0276,GENE_0108,7,S21,Cluster_1
CELL_0276,GENE_0194,20,S21,Cluster_1
CELL_0276,GENE_0045,5,S21,Cluster_1
CELL_0276,GENE_0063,2,S21,Cluster_1
CELL_0276,GENE_0035,8,S21,Cluster_1
CELL_0276,GENE_0032,4,S21,Cluster_1
CELL_0276,GENE_0116,27,S21,Cluster_1
CELL_0277,GENE_0193,5,S06,Cluster_4
CELL_0277,GENE_0092,18,S06,Cluster_4
CELL_0277,GENE_0088,15,S06,Cluster_4
CELL_0277,GENE_0034,35,S06,Cluster_4
CELL_0277,GENE_0166,1,S06,Cluster_4
CELL_0277,GENE_0469,9,S06,Cluster_4
CELL_0277,GENE_0013,10,S06,Cluster_4
CELL_0277,GENE_0135,6,S06,Cluster_4
CELL_0277,GENE_0083,12,S06,Cluster_4
CELL_0277,GENE_0296,26,S06,Cluster_4
CELL_0277,GENE_0251,1,S06,Cluster_4
CELL_0277,GENE_0360,8,S06,Cluster_4
CELL_0277,GENE_0376,6,S06,Cluster_4
CELL_0277,GENE_0329,4,S06,Cluster_4
CELL_0277,GENE_0080,11,S06,Cluster_4
CELL_0277,GENE_0112,9,S06,Cluster_4
CELL_0277,GENE_0259,4,S06,Cluster_4
CELL_0277,GENE_0139,19,S06,Cluster_4
CELL_0277,GENE_0361,15,S06,Cluster_4
CELL_0277,GENE_0086,44,S06,Cluster_4
CELL_0277,GENE_0278,13,S06,Cluster_4
CELL_0277,GENE_0336,9,S06,Cluster_4
CELL_0277,GENE_0269,10,S06,Cluster_4
CELL_0277,GENE_0146,6,S06,Cluster_4
CELL_0277,GENE_0421,24,S06,Cluster_4
CELL_0277,GENE_0451,20,S06,Cluster_4
CELL_0277,GENE_0348,10,S06,Cluster_4
CELL_0277,GENE_0448,7,S06,Cluster_4
CELL_0277,GENE_0029,1,S06,Cluster_4
CELL_0277,GENE_0153,17,S06,Cluster_4
CELL_0277,GENE_0032,21,S06,Cluster_4
CELL_0277,GENE_0021,3,S06,Cluster_4
CELL_0277,GENE_0307,11,S06,Cluster_4
CELL_0277,GENE_0122,30,S06,Cluster_4
CELL_0277,GENE_0241,36,S06,Cluster_4
CELL_0277,GENE_0426,9,S06,Cluster_4
CELL_0277,GENE_0073,11,S06,Cluster_4
CELL_0278,GENE_0360,18,S20,Cluster_4
CELL_0278,GENE_0380,4,S20,Cluster_4
CELL_0278,GENE_0387,20,S20,Cluster_4
CELL_0278,GENE_0138,11,S20,Cluster_4
CELL_0278,GENE_0348,21,S20,Cluster_4
CELL_0278,GENE_0006,6,S20,Cluster_4
CELL_0278,GENE_0376,7,S20,Cluster_4
CELL_0278,GENE_0155,4,S20,Cluster_4
CELL_0278,GENE_0083,6,S20,Cluster_4
CELL_0278,GENE_0231,12,S20,Cluster_4
CELL_0278,GENE_0223,2,S20,Cluster_4
CELL_0278,GENE_0307,10,S20,Cluster_4
CELL_0278,GENE_0354,15,S20,Cluster_4
CELL_0278,GENE_0426,1,S20,Cluster_4
CELL_0278,GENE_0329,9,S20,Cluster_4
CELL_0278,GENE_0111,5,S20,Cluster_4
CELL_0278,GENE_0073,11,S20,Cluster_4
CELL_0278,GENE_0009,1,S20,Cluster_4
CELL_0278,GENE_0188,2,S20,Cluster_4
CELL_0278,GENE_0388,2,S20,Cluster_4
CELL_0278,GENE_0051,6,S20,Cluster_4
CELL_0278,GENE_0408,5,S20,Cluster_4
CELL_0278,GENE_0444,5,S20,Cluster_4
CELL_0278,GENE_0164,1,S20,Cluster_4
CELL_0278,GENE_0276,6,S20,Cluster_4
CELL_0278,GENE_0337,9,S20,Cluster_4
CELL_0278,GENE_0153,4,S20,Cluster_4
CELL_0278,GENE_0064,11,S20,Cluster_4
CELL_0278,GENE_0011,6,S20,Cluster_4
CELL_0278,GENE_0413,11,S20,Cluster_4
CELL_0278,GENE_0110,7,S20,Cluster_4
CELL_0278,GENE_0379,16,S20,Cluster_4
CELL_0278,GENE_0449,2,S20,Cluster_4
CELL_0278,GENE_0435,3,S20,Cluster_4
CELL_0278,GENE_0480,4,S20,Cluster_4
CELL_0278,GENE_0391,14,S20,Cluster_4
CELL_0278,GENE_0096,35,S20,Cluster_4
CELL_0278,GENE_0035,36,S20,Cluster_4
CELL_0278,GENE_0232,3,S20,Cluster_4
CELL_0278,GENE_0422,5,S20,Cluster_4
CELL_0279,GENE_0428,10,S14,Cluster_3
CELL_0279,GENE_0251,7,S14,Cluster_3
CELL_0279,GENE_0250,11,S14,Cluster_3
CELL_0279,GENE_0096,9,S14,Cluster_3
CELL_0279,GENE_0376,7,S14,Cluster_3
CELL_0279,GENE_0255,24,S14,Cluster_3
CELL_0279,GENE_0194,13,S14,Cluster_3
CELL_0279,GENE_0164,4,S14,Cluster_3
CELL_0279,GENE_0103,10,S14,Cluster_3
CELL_0279,GENE_0392,17,S14,Cluster_3
CELL_0279,GENE_0380,7,S14,Cluster_3
CELL_0279,GENE_0086,4,S14,Cluster_3
CELL_0279,GENE_0413,3,S14,Cluster_3
CELL_0279,GENE_0451,4,S14,Cluster_3
CELL_0279,GENE_0281,11,S14,Cluster_3
CELL_0279,GENE_0295,2,S14,Cluster_3
CELL_0279,GENE_0332,17,S14,Cluster_3
CELL_0279,GENE_0098,3,S14,Cluster_3
CELL_0279,GENE_0000,5,S14,Cluster_3
CELL_0279,GENE_0433,7,S14,Cluster_3
CELL_0279,GENE_0293,10,S14,Cluster_3
CELL_0279,GENE_0006,13,S14,Cluster_3
CELL_0279,GENE_0035,23,S14,Cluster_3
CELL_0279,GENE_0389,8,S14,Cluster_3
CELL_0279,GENE_0354,5,S14,Cluster_3
CELL_0279,GENE_0302,9,S14,Cluster_3
CELL_0279,GENE_0305,4,S14,Cluster_3
CELL_0279,GENE_0088,4,S14,Cluster_3
CELL_0279,GENE_0101,2,S14,Cluster_3
CELL_0279,GENE_0487,3,S14,Cluster_3
CELL_0279,GENE_0005,15,S14,Cluster_3
CELL_0279,GENE_0318,20,S14,Cluster_3
CELL_0279,GENE_0158,10,S14,Cluster_3
CELL_0279,GENE_0116,9,S14,Cluster_3
CELL_0279,GENE_0143,3,S14,Cluster_3
CELL_0279,GENE_0259,2,S14,Cluster_3
CELL_0279,GENE_0282,14,S14,Cluster_3
CELL_0280,GENE_0281,26,S07,Cluster_1
CELL_0280,GENE_0219,2,S07,Cluster_1
CELL_0280,GENE_0153,17,S07,Cluster_1
CELL_0280,GENE_0422,3,S07,Cluster_1
CELL_0280,GENE_0295,2,S07,Cluster_1
CELL_0280,GENE_0143,13,S07,Cluster_1
CELL_0280,GENE_0352,21,S07,Cluster_1
CELL_0280,GENE_0160,10,S07,Cluster_1
CELL_0280,GENE_0191,6,S07,Cluster_1
CELL_0280,GENE_0192,17,S07,Cluster_1
CELL_0280,GENE_0302,5,S07,Cluster_1
CELL_0280,GENE_0061,3,S07,Cluster_1
CELL_0280,GENE_0433,4,S07,Cluster_1
CELL_0280,GENE_0337,19,S07,Cluster_1
CELL_0280,GENE_0329,4,S07,Cluster_1
CELL_0280,GENE_0134,6,S07,Cluster_1
CELL_0280,GENE_0275,5,S07,Cluster_1
CELL_0280,GENE_0188,6,S07,Cluster_1
CELL_0280,GENE_0059,2,S07,Cluster_1
CELL_0280,GENE_0267,5,S07,Cluster_1
CELL_0280,GENE_0360,3,S07,Cluster_1
CELL_0280,GENE_0491,2,S07,Cluster_1
CELL_0280,GENE_0098,7,S07,Cluster_1
CELL_0280,GENE_0380,3,S07,Cluster_1
CELL_0280,GENE_0406,1,S07,Cluster_1
CELL_0280,GENE_0374,7,S07,Cluster_1
CELL_0280,GENE_0116,1,S07,Cluster_1
CELL_0280,GENE_0298,1,S07,Cluster_1
CELL_0280,GENE_0259,3,S07,Cluster_1
CELL_0280,GENE_0092,1,S07,Cluster_1
CELL_0280,GENE_0373,4,S07,Cluster_1
CELL_0280,GENE_0000,1,S07,Cluster_1
CELL_0280,GENE_0091,1,S07,Cluster_1
CELL_0280,GENE_0410,5,S07,Cluster_1
CELL_0280,GENE_0413,3,S07,Cluster_1
CELL_0280,GENE_0261,4,S07,Cluster_1
CELL_0280,GENE_0439,5,S07,Cluster_1
CELL_0280,GENE_0232,4,S07,Cluster_1
CELL_0281,GENE_0124,2,S11,Cluster_4
CELL_0281,GENE_0035,14,S11,Cluster_4
CELL_0281,GENE_0469,20,S11,Cluster_4
CELL_0281,GENE_0281,18,S11,Cluster_4
CELL_0281,GENE_0090,1,S11,Cluster_4
CELL_0281,GENE_0166,3,S11,Cluster_4
CELL_0281,GENE_0374,2,S11,Cluster_4
CELL_0281,GENE_0446,9,S11,Cluster_4
CELL_0281,GENE_0143,30,S11,Cluster_4
CELL_0281,GENE_0158,30,S11,Cluster_4
CELL_0281,GENE_0312,3,S11,Cluster_4
CELL_0281,GENE_0298,8,S11,Cluster_4
CELL_0281,GENE_0096,7,S11,Cluster_4
CELL_0281,GENE_0000,11,S11,Cluster_4
CELL_0281,GENE_0227,7,S11,Cluster_4
CELL_0281,GENE_0274,6,S11,Cluster_4
CELL_0281,GENE_0091,6,S11,Cluster_4
CELL_0281,GENE_0088,1,S11,Cluster_4
CELL_0281,GENE_0329,6,S11,Cluster_4
CELL_0281,GENE_0075,2,S11,Cluster_4
CELL_0281,GENE_0005,16,S11,Cluster_4
CELL_0281,GENE_0116,1,S11,Cluster_4
CELL_0281,GENE_0097,15,S11,Cluster_4
CELL_0281,GENE_0038,6,S11,Cluster_4
CELL_0281,GENE_0231,8,S11,Cluster_4
CELL_0281,GENE_0353,17,S11,Cluster_4
CELL_0281,GENE_0219,5,S11,Cluster_4
CELL_0281,GENE_0354,8,S11,Cluster_4
CELL_0281,GENE_0043,4,S11,Cluster_4
CELL_0281,GENE_0342,3,S11,Cluster_4
CELL_0281,GENE_0083,5,S11,Cluster_4
CELL_0281,GENE_0269,13,S11,Cluster_4
CELL_0281,GENE_0407,7,S11,Cluster_4
CELL_0281,GENE_0461,23,S11,Cluster_4
CELL_0281,GENE_0318,6,S11,Cluster_4
CELL_0281,GENE_0338,7,S11,Cluster_4
CELL_0281,GENE_0449,2,S11,Cluster_4
CELL_0281,GENE_0211,23,S11,Cluster_4
CELL_0282,GENE_0373,5,S21,Cluster_3
CELL_0282,GENE_0375,6,S21,Cluster_3
CELL_0282,GENE_0489,18,S21,Cluster_3
CELL_0282,GENE_0342,4,S21,Cluster_3
CELL_0282,GENE_0011,4,S21,Cluster_3
CELL_0282,GENE_0292,13,S21,Cluster_3
CELL_0282,GENE_0210,7,S21,Cluster_3
CELL_0282,GENE_0219,11,S21,Cluster_3
CELL_0282,GENE_0032,10,S21,Cluster_3
CELL_0282,GENE_0020,3,S21,Cluster_3
CELL_0282,GENE_0236,16,S21,Cluster_3
CELL_0282,GENE_0492,8,S21,Cluster_3
CELL_0282,GENE_0122,7,S21,Cluster_3
CELL_0282,GENE_0212,9,S21,Cluster_3
CELL_0282,GENE_0374,11,S21,Cluster_3
CELL_0282,GENE_0098,31,S21,Cluster_3
CELL_0282,GENE_0079,5,S21,Cluster_3
CELL_0282,GENE_0388,5,S21,Cluster_3
CELL_0282,GENE_0291,7,S21,Cluster_3
CELL_0282,GENE_0261,2,S21,Cluster_3
CELL_0282,GENE_0138,4,S21,Cluster_3
CELL_0282,GENE_0080,7,S21,Cluster_3
CELL_0282,GENE_0134,11,S21,Cluster_3
CELL_0282,GENE_0352,23,S21,Cluster_3
CELL_0282,GENE_0387,3,S21,Cluster_3
CELL_0282,GENE_0354,6,S21,Cluster_3
CELL_0282,GENE_0406,7,S21,Cluster_3
CELL_0282,GENE_0153,3,S21,Cluster_3
CELL_0282,GENE_0086,5,S21,Cluster_3
CELL_0282,GENE_0028,11,S21,Cluster_3
CELL_0282,GENE_0329,2,S21,Cluster_3
CELL_0282,GENE_0150,6,S21,Cluster_3
CELL_0282,GENE_0232,4,S21,Cluster_3
CELL_0282,GENE_0322,2,S21,Cluster_3
CELL_0282,GENE_0145,12,S21,Cluster_3
CELL_0282,GENE_0448,8,S21,Cluster_3
CELL_0282,GENE_0160,9,S21,Cluster_3
CELL_0283,GENE_0440,20,S05,Cluster_1
CELL_0283,GENE_0361,4,S05,Cluster_1
CELL_0283,GENE_0452,5,S05,Cluster_1
CELL_0283,GENE_0327,1,S05,Cluster_1
CELL_0283,GENE_0280,4,S05,Cluster_1
CELL_0283,GENE_0122,4,S05,Cluster_1
CELL_0283,GENE_0188,1,S05,Cluster_1
CELL_0283,GENE_0204,9,S05,Cluster_1
CELL_0283,GENE_0487,11,S05,Cluster_1
CELL_0283,GENE_0087,1,S05,Cluster_1
CELL_0283,GENE_0073,5,S05,Cluster_1
CELL_0283,GENE_0489,3,S05,Cluster_1
CELL_0283,GENE_0116,3,S05,Cluster_1
CELL_0283,GENE_0227,8,S05,Cluster_1
CELL_0283,GENE_0444,1,S05,Cluster_1
CELL_0283,GENE_0282,2,S05,Cluster_1
CELL_0283,GENE_0119,5,S05,Cluster_1
CELL_0283,GENE_0000,6,S05,Cluster_1
CELL_0283,GENE_0422,3,S05,Cluster_1
CELL_0283,GENE_0421,7,S05,Cluster_1
CELL_0283,GENE_0097,6,S05,Cluster_1
CELL_0283,GENE_0329,4,S05,Cluster_1
CELL_0283,GENE_0029,16,S05,Cluster_1
CELL_0283,GENE_0451,6,S05,Cluster_1
CELL_0283,GENE_0219,5,S05,Cluster_1
CELL_0283,GENE_0380,5,S05,Cluster_1
CELL_0283,GENE_0241,5,S05,Cluster_1
CELL_0283,GENE_0160,4,S05,Cluster_1
CELL_0283,GENE_0287,1,S05,Cluster_1
CELL_0283,GENE_0314,7,S05,Cluster_1
CELL_0283,GENE_0211,4,S05,Cluster_1
CELL_0283,GENE_0170,5,S05,Cluster_1
CELL_0283,GENE_0428,2,S05,Cluster_1
CELL_0283,GENE_0175,1,S05,Cluster_1
CELL_0283,GENE_0231,1,S05,Cluster_1
CELL_0283,GENE_0426,16,S05,Cluster_1
CELL_0284,GENE_0013,11,S13,Cluster_6
CELL_0284,GENE_0444,3,S13,Cluster_6
CELL_0284,GENE_0283,3,S13,Cluster_6
CELL_0284,GENE_0375,2,S13,Cluster_6
CELL_0284,GENE_0259,15,S13,Cluster_6
CELL_0284,GENE_0103,2,S13,Cluster_6
CELL_0284,GENE_0088,4,S13,Cluster_6
CELL_0284,GENE_0250,11,S13,Cluster_6
CELL_0284,GENE_0286,24,S13,Cluster_6
CELL_0284,GENE_0158,5,S13,Cluster_6
CELL_0284,GENE_0492,2,S13,Cluster_6
CELL_0284,GENE_0035,16,S13,Cluster_6
CELL_0284,GENE_0406,7,S13,Cluster_6
CELL_0284,GENE_0219,5,S13,Cluster_6
CELL_0284,GENE_0354,2,S13,Cluster_6
CELL_0284,GENE_0175,17,S13,Cluster_6
